starting warm up with config config/200GB_512KB_8W2R.ini----
starting replay IO trace trace/200GB_512KB_8W2R.trace----
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
trace->outNum=511998
begin sleepping 1 second------
trace->inNum=512000
